year	metric1	metric2	corrcoef
1962	proj_p	fe	0.35246899862216097
1962	proj_p	hc	0.6577453733460737
1962	proj_p	avgrca_p	0.6665274012178319
1962	proj_p	avgrca_m	0.8273523267700786
1962	proj_p	avgrca_c	0.7783297035423796
1962	proj_p	proj_p	1.0
1962	proj_p	proj_m	0.921813413929508
1962	proj_p	proj_c	0.8850260011556069
1962	proj_p	eci	0.9118538601715632
1962	proj_p	bin	0.654556674428412
1962	proj_p	x1d	0.8320423129916885
1962	proj_p	x2divsqrtd	0.16002666785190453
1962	proj_m	fitness_year	0.8060109338192809
1962	proj_m	fitness_v2	0.7985830481354727
1962	proj_m	eci_year	0.8385243788612827
1962	proj_m	kc	0.6755552509422545
1962	proj_m	xc1	0.8418027467887461
1962	proj_m	xc2	-0.006594070847593226
1962	proj_m	genepy	0.8218978621272056
1962	proj_m	ability	0.7818249699986666
1962	proj_m	fe	0.3293497488777279
1962	proj_m	hc	0.6152954489494844
1962	proj_m	avgrca_p	0.5955980265789591
1962	proj_m	avgrca_m	0.7806266945197564
1962	proj_m	avgrca_c	0.7280376905640251
1962	proj_m	proj_p	0.921813413929508
1962	proj_m	proj_m	1.0
1962	proj_m	proj_c	0.960716476287835
1962	proj_m	eci	0.8385243788612827
1962	proj_m	bin	0.6503925858549814
1962	proj_m	x1d	0.8036250500022223
1962	proj_m	x2divsqrtd	0.2483470376461176
1962	proj_c	fitness_year	0.8051433397039869
1962	proj_c	fitness_v2	0.7999839992888573
1962	proj_c	eci_year	0.7826783412596116
1962	proj_c	kc	0.6963890518159701
1962	proj_c	xc1	0.8302288990621806
1962	proj_c	xc2	-0.00048535490466242946
1962	proj_c	genepy	0.8119489755100227
1962	proj_c	ability	0.7925916707409218
1962	proj_c	fe	0.29450375572247656
1962	proj_c	hc	0.6374920107491836
1962	proj_c	avgrca_p	0.6329579092404107
1962	proj_c	avgrca_m	0.8057549224409973
1962	proj_c	avgrca_c	0.753244144184186
1962	proj_c	proj_p	0.8850260011556069
1962	proj_c	proj_m	0.960716476287835
1962	proj_c	proj_c	1.0
1962	proj_c	eci	0.7826783412596116
1962	proj_c	bin	0.6731190504773515
1962	proj_c	x1d	0.8066616294057514
1962	proj_c	x2divsqrtd	0.28833103693497486
1962	eci	fitness_year	0.8574052180096893
1962	eci	fitness_v2	0.8527543446375394
1962	eci	eci_year	1.0
1962	eci	kc	0.7124889491694947
1962	eci	xc1	0.8960238232810347
1962	eci	xc2	-0.07671274278856838
1962	eci	genepy	0.8718734165962931
1962	eci	ability	0.8417387439441752
1962	eci	fe	0.4913267256322503
1962	eci	hc	0.631136167062045
1962	eci	avgrca_p	0.6097355438019467
1962	eci	avgrca_m	0.7548335481576959
1962	eci	avgrca_c	0.7078696830970266
1962	eci	proj_p	0.9118538601715632
1962	eci	proj_m	0.8385243788612827
1962	eci	proj_c	0.7826783412596116
1962	eci	eci	1.0
1962	eci	bin	0.5138613315999994
1962	eci	x1d	0.8553820169785323
1962	eci	x2divsqrtd	0.17877238988399485
1962	bin	fitness_year	0.7166446219024509
1962	bin	fitness_v2	0.7441236948752823
1962	bin	eci_year	0.5138613315999994
1962	bin	kc	0.8243062395585217
1962	bin	xc1	0.6859598052499033
1962	bin	xc2	-0.3008242843364143
1962	bin	genepy	0.7224266953613735
1962	bin	ability	0.764622318770706
1962	bin	fe	-0.12833287150003375
1962	bin	hc	0.7929697632571032
1962	bin	avgrca_p	0.8749333278538767
1962	bin	avgrca_m	0.8704331962657669
1962	bin	avgrca_c	0.8851888628203788
1962	bin	proj_p	0.654556674428412
1962	bin	proj_m	0.6503925858549814
1962	bin	proj_c	0.6731190504773515
1962	bin	eci	0.5138613315999994
1962	bin	bin	1.0
1962	bin	x1d	0.7524785421026737
1962	bin	x2divsqrtd	0.06283648773424995
1962	x1d	fitness_year	0.9923694386417174
1962	x1d	fitness_v2	0.9955731365838482
1962	x1d	eci_year	0.8553820169785323
1962	x1d	kc	0.9400881279228502
1962	x1d	xc1	0.9791599626650074
1962	x1d	xc2	-0.23397839903995732
1962	x1d	genepy	0.9847139872883239
1962	x1d	ability	0.9906662518334148
1962	x1d	fe	0.3587697230988044
1962	x1d	hc	0.8734511520081251
1962	x1d	avgrca_p	0.8621378727943464
1962	x1d	avgrca_m	0.943026801191164
1962	x1d	avgrca_c	0.9256642517445219
1962	x1d	proj_p	0.8320423129916885
1962	x1d	proj_m	0.8036250500022223
1962	x1d	proj_c	0.8066616294057514
1962	x1d	eci	0.8553820169785323
1962	x1d	bin	0.7524785421026737
1962	x1d	x1d	1.0
1962	x1d	x2divsqrtd	0.2084981554735766
1962	x2divsqrtd	fitness_year	0.2189021734299302
1962	x2divsqrtd	fitness_v2	0.19299168851948975
1962	x2divsqrtd	eci_year	0.17877238988399485
1962	x2divsqrtd	kc	0.2061960997411728
1962	x2divsqrtd	xc1	0.1893506378061247
1962	x2divsqrtd	xc2	0.7564833992621894
1962	x2divsqrtd	genepy	0.13800257789235076
1962	x2divsqrtd	ability	0.202378772389884
1962	x2divsqrtd	fe	0.42451842304102405
1962	x2divsqrtd	hc	0.2375165451945871
1962	x2divsqrtd	avgrca_p	0.16779590204009068
1962	x2divsqrtd	avgrca_m	0.1765216231832526
1962	x2divsqrtd	avgrca_c	0.1676963420596471
1962	x2divsqrtd	proj_p	0.16002666785190453
1962	x2divsqrtd	proj_m	0.2483470376461176
1962	x2divsqrtd	proj_c	0.28833103693497486
1962	x2divsqrtd	eci	0.17877238988399485
1962	x2divsqrtd	bin	0.06283648773424995
1962	x2divsqrtd	x1d	0.2084981554735766
1962	x2divsqrtd	x2divsqrtd	1.0
1963	fitness_year	fitness_year	1.0
1963	fitness_year	fitness_v2	0.991053938580661
1963	fitness_year	eci_year	0.9174494470408588
1963	fitness_year	kc	0.9084150127378477
1963	fitness_year	xc1	0.9673044591488902
1963	fitness_year	xc2	0.17370397791248285
1963	fitness_year	genepy	0.9831682939243903
1963	fitness_year	ability	0.9780705813397498
1963	fitness_year	fe	0.47782333280977424
1963	fitness_year	hc	0.8537156485554838
1963	fitness_year	avgrca_p	0.855387249368727
1963	fitness_year	avgrca_m	0.9296819041986178
1963	fitness_year	avgrca_c	0.9128270780055701
1963	fitness_year	proj_p	0.868754271788814
1963	fitness_year	proj_m	0.834984850515509
1963	fitness_year	proj_c	0.8017186447119345
1963	fitness_year	eci	0.9253813644286089
1963	fitness_year	bin	0.7463577271298603
1963	fitness_year	x1d	0.9923727114278222
1963	fitness_year	x2divsqrtd	0.16818981074452824
1963	fitness_v2	fitness_year	0.991053938580661
1963	fitness_v2	fitness_v2	1.0
1963	fitness_v2	eci_year	0.9132347724152824
1963	fitness_v2	kc	0.9400505503665244
1963	fitness_v2	xc1	0.9527516850986381
1963	fitness_v2	xc2	0.22110267919115265
1963	fitness_v2	genepy	0.9816143013588758
1963	fitness_v2	ability	0.9908187188623078
1963	fitness_v2	fe	0.47213564838178396
1963	fitness_v2	hc	0.8845988109851612
1963	fitness_v2	avgrca_p	0.890774286653925
1963	fitness_v2	avgrca_m	0.9541640116110317
1963	fitness_v2	avgrca_c	0.941797636044547
1963	fitness_v2	proj_p	0.8751823192067529
1963	fitness_v2	proj_m	0.8327830418318599
1963	fitness_v2	proj_c	0.7955643773579871
1963	fitness_v2	eci	0.9197785078586522
1963	fitness_v2	bin	0.7779523839022743
1963	fitness_v2	x1d	0.9946169389045703
1963	fitness_v2	x2divsqrtd	0.13469220921444325
1963	eci_year	fitness_year	0.9174494470408588
1963	eci_year	fitness_v2	0.9132347724152824
1963	eci_year	eci_year	1.0
1963	eci_year	kc	0.7743618090235758
1963	eci_year	xc1	0.9484676013758425
1963	eci_year	xc2	0.10035784245677355
1963	eci_year	genepy	0.9309803649376089
1963	eci_year	ability	0.9091512038622307
1963	eci_year	fe	0.5075651022966143
1963	eci_year	hc	0.6991108896023701
1963	eci_year	avgrca_p	0.7152234247768496
1963	eci_year	avgrca_m	0.8371558107412436
1963	eci_year	avgrca_c	0.7966594976139527
1963	eci_year	proj_p	0.9106503336939764
1963	eci_year	proj_m	0.8411545420984137
1963	eci_year	proj_c	0.8071942459917625
1963	eci_year	eci	0.9949909768173615
1963	eci_year	bin	0.6199424652007878
1963	eci_year	x1d	0.9217990837999167
1963	eci_year	x2divsqrtd	0.1290276556691808
1963	kc	fitness_year	0.9084150127378477
1963	kc	fitness_v2	0.9400505503665244
1963	kc	eci_year	0.7743618090235758
1963	kc	kc	1.0
1963	kc	xc1	0.8214765972753932
1963	kc	xc2	0.24915324647863976
1963	kc	genepy	0.8753559627154168
1963	kc	ability	0.9569976775908128
1963	kc	fe	0.4225705969366573
1963	kc	hc	0.9573767437462046
1963	kc	avgrca_p	0.9782992695590363
1963	kc	avgrca_m	0.9614466736314333
1963	kc	avgrca_c	0.9740866027963163
1963	kc	proj_p	0.766605049225462
1963	kc	proj_m	0.7096646083667184
1963	kc	proj_c	0.6794140347221493
1963	kc	eci	0.7844440573733772
1963	kc	bin	0.8310015562966779
1963	kc	x1d	0.9270016867571105
1963	kc	x2divsqrtd	0.17484512797323512
1963	xc1	fitness_year	0.9673044591488902
1963	xc1	fitness_v2	0.9527516850986381
1963	xc1	eci_year	0.9484676013758425
1963	xc1	kc	0.8214765972753932
1963	xc1	xc1	1.0
1963	xc1	xc2	0.11674610152237287
1963	xc1	genepy	0.9706977927907084
1963	xc1	ability	0.9345896379929974
1963	xc1	fe	0.4646163367651188
1963	xc1	hc	0.7656741496674334
1963	xc1	avgrca_p	0.7659999865041556
1963	xc1	avgrca_m	0.8718988864674758
1963	xc1	avgrca_c	0.8418833369166443
1963	xc1	proj_p	0.8791656263349658
1963	xc1	proj_m	0.8541263186514709
1963	xc1	proj_c	0.8269950999156473
1963	xc1	eci	0.9484444650101029
1963	xc1	bin	0.69746371355517
1963	xc1	x1d	0.9698417472583407
1963	xc1	x2divsqrtd	0.16004195394320794
1963	xc2	fitness_year	0.17370397791248285
1963	xc2	fitness_v2	0.22110267919115265
1963	xc2	eci_year	0.10035784245677355
1963	xc2	kc	0.24915324647863976
1963	xc2	xc1	0.11674610152237287
1963	xc2	xc2	1.0
1963	xc2	genepy	0.203337806364043
1963	xc2	ability	0.2178597319266423
1963	xc2	fe	-0.19203165051790952
1963	xc2	hc	0.19428358794566974
1963	xc2	avgrca_p	0.24997083856724384
1963	xc2	avgrca_m	0.21666221613403697
1963	xc2	avgrca_c	0.22483705748138572
1963	xc2	proj_p	0.09219832859203246
1963	xc2	proj_m	0.02127193976068369
1963	xc2	proj_c	-0.029543182539015334
1963	xc2	eci	0.10980904786142859
1963	xc2	bin	0.18632286512197524
1963	xc2	x1d	0.19012694152669166
1963	xc2	x2divsqrtd	-0.797406413400583
1963	genepy	fitness_year	0.9831682939243903
1963	genepy	fitness_v2	0.9816143013588758
1963	genepy	eci_year	0.9309803649376089
1963	genepy	kc	0.8753559627154168
1963	genepy	xc1	0.9706977927907084
1963	genepy	xc2	0.203337806364043
1963	genepy	genepy	1.0
1963	genepy	ability	0.9601514660743757
1963	genepy	fe	0.46178599075146126
1963	genepy	hc	0.8151473640478506
1963	genepy	avgrca_p	0.81593978381053
1963	genepy	avgrca_m	0.9082152335473488
1963	genepy	avgrca_c	0.8881136071587973
1963	genepy	proj_p	0.8821656388671532
1963	genepy	proj_m	0.8482188389608396
1963	genepy	proj_c	0.8082469496180956
1963	genepy	eci	0.9375009640152392
1963	genepy	bin	0.7363756974636337
1963	genepy	x1d	0.9783327934847994
1963	genepy	x2divsqrtd	0.0835531288078602
1963	ability	fitness_year	0.9780705813397498
1963	ability	fitness_v2	0.9908187188623078
1963	ability	eci_year	0.9091512038622307
1963	ability	kc	0.9569976775908128
1963	ability	xc1	0.9345896379929974
1963	ability	xc2	0.2178597319266423
1963	ability	genepy	0.9601514660743757
1963	ability	ability	1.0
1963	ability	fe	0.47400969220009126
1963	ability	hc	0.8991592831208164
1963	ability	avgrca_p	0.9151214320629627
1963	ability	avgrca_m	0.965963546763337
1963	ability	avgrca_c	0.9543105417861256
1963	ability	proj_p	0.8726951622873944
1963	ability	proj_m	0.8210297793664264
1963	ability	proj_c	0.7870193545156641
1963	ability	eci	0.9161113938889146
1963	ability	bin	0.7844213252834198
1963	ability	x1d	0.9876528928169297
1963	ability	x2divsqrtd	0.16099054493853437
1963	fe	fitness_year	0.47782333280977424
1963	fe	fitness_v2	0.47213564838178396
1963	fe	eci_year	0.5075651022966143
1963	fe	kc	0.4225705969366573
1963	fe	xc1	0.4646163367651188
1963	fe	xc2	-0.19203165051790952
1963	fe	genepy	0.46178599075146126
1963	fe	ability	0.47400969220009126
1963	fe	fe	1.0
1963	fe	hc	0.4186459468057417
1963	fe	avgrca_p	0.3735262645445519
1963	fe	avgrca_m	0.39303789536598766
1963	fe	avgrca_c	0.3810571370730626
1963	fe	proj_p	0.372030115778007
1963	fe	proj_m	0.2979938881551676
1963	fe	proj_c	0.27594497411624075
1963	fe	eci	0.5032540303030596
1963	fe	bin	0.034147493716210404
1963	fe	x1d	0.46859193177885305
1963	fe	x2divsqrtd	0.32386253541562615
1963	hc	fitness_year	0.8537156485554838
1963	hc	fitness_v2	0.8845988109851612
1963	hc	eci_year	0.6991108896023701
1963	hc	kc	0.9573767437462046
1963	hc	xc1	0.7656741496674334
1963	hc	xc2	0.19428358794566974
1963	hc	genepy	0.8151473640478506
1963	hc	ability	0.8991592831208164
1963	hc	fe	0.4186459468057417
1963	hc	hc	1.0
1963	hc	avgrca_p	0.9509047265576046
1963	hc	avgrca_m	0.9234496254808017
1963	hc	avgrca_c	0.9430653697473321
1963	hc	proj_p	0.7038203850269442
1963	hc	proj_m	0.6672572855311232
1963	hc	proj_c	0.637561817358025
1963	hc	eci	0.7083114421753768
1963	hc	bin	0.8112835212334985
1963	hc	x1d	0.8751746070922742
1963	hc	x2divsqrtd	0.23076960154407253
1963	avgrca_p	fitness_year	0.855387249368727
1963	avgrca_p	fitness_v2	0.890774286653925
1963	avgrca_p	eci_year	0.7152234247768496
1963	avgrca_p	kc	0.9782992695590363
1963	avgrca_p	xc1	0.7659999865041556
1963	avgrca_p	xc2	0.24997083856724384
1963	avgrca_p	genepy	0.81593978381053
1963	avgrca_p	ability	0.9151214320629627
1963	avgrca_p	fe	0.3735262645445519
1963	avgrca_p	hc	0.9509047265576046
1963	avgrca_p	avgrca_p	1.0
1963	avgrca_p	avgrca_m	0.9581888116607058
1963	avgrca_p	avgrca_c	0.9755487646168529
1963	avgrca_p	proj_p	0.7356790992258972
1963	avgrca_p	proj_m	0.6821185158049994
1963	avgrca_p	proj_c	0.6605708887239354
1963	avgrca_p	eci	0.7239689625956172
1963	avgrca_p	bin	0.8562267132736536
1963	avgrca_p	x1d	0.8794991752861666
1963	avgrca_p	x2divsqrtd	0.1798638618992496
1963	avgrca_m	fitness_year	0.9296819041986178
1963	avgrca_m	fitness_v2	0.9541640116110317
1963	avgrca_m	eci_year	0.8371558107412436
1963	avgrca_m	kc	0.9614466736314333
1963	avgrca_m	xc1	0.8718988864674758
1963	avgrca_m	xc2	0.21666221613403697
1963	avgrca_m	genepy	0.9082152335473488
1963	avgrca_m	ability	0.965963546763337
1963	avgrca_m	fe	0.39303789536598766
1963	avgrca_m	hc	0.9234496254808017
1963	avgrca_m	avgrca_p	0.9581888116607058
1963	avgrca_m	avgrca_m	1.0
1963	avgrca_m	avgrca_c	0.9943701618578465
1963	avgrca_m	proj_p	0.8736911108326184
1963	avgrca_m	proj_m	0.8429236597803977
1963	avgrca_m	proj_c	0.8182719096141055
1963	avgrca_m	eci	0.8422920789840118
1963	avgrca_m	bin	0.8668855131191201
1963	avgrca_m	x1d	0.9467218211391528
1963	avgrca_m	x2divsqrtd	0.1718085583263196
1963	avgrca_c	fitness_year	0.9128270780055701
1963	avgrca_c	fitness_v2	0.941797636044547
1963	avgrca_c	eci_year	0.7966594976139527
1963	avgrca_c	kc	0.9740866027963163
1963	avgrca_c	xc1	0.8418833369166443
1963	avgrca_c	xc2	0.22483705748138572
1963	avgrca_c	genepy	0.8881136071587973
1963	avgrca_c	ability	0.9543105417861256
1963	avgrca_c	fe	0.3810571370730626
1963	avgrca_c	hc	0.9430653697473321
1963	avgrca_c	avgrca_p	0.9755487646168529
1963	avgrca_c	avgrca_m	0.9943701618578465
