year	metric1	metric2	corrcoef
1962	genepy	fitness_v2	0.9428333995961703
1962	genepy	eci_year	0.7054639661074564
1962	genepy	kc	0.8144966959706584
1962	genepy	xc1	0.9426707351212984
1962	genepy	xc2	0.7524259697431632
1962	genepy	genepy	1.0
1962	genepy	ability	0.5977375262604376
1962	genepy	fe	0.17506397074036809
1962	genepy	hc	0.6238166946029374
1962	genepy	avgrca_p	0.5740126413846078
1962	genepy	avgrca_m	0.77400280205848
1962	genepy	avgrca_c	0.7452135300965106
1962	genepy	proj_p	0.6558668387808859
1962	genepy	proj_m	0.563095834114765
1962	genepy	proj_c	0.6894504602342723
1962	genepy	eci	0.7054639661074569
1962	genepy	bin	0.48039293681414963
1962	genepy	x1d	0.9632301292635288
1962	genepy	x2divsqrtd	0.7693730444990589
1962	ability	fitness_year	0.5705360113098761
1962	ability	fitness_v2	0.7108230334623342
1962	ability	eci_year	0.8420236677829442
1962	ability	kc	0.8468182282377855
1962	ability	xc1	0.7677185716842777
1962	ability	xc2	0.08153808603428774
1962	ability	genepy	0.5977375262604376
1962	ability	ability	1.0
1962	ability	fe	0.02016583738443553
1962	ability	hc	0.9041240705183216
1962	ability	avgrca_p	0.8902731580376775
1962	ability	avgrca_m	0.8648310654489864
1962	ability	avgrca_c	0.8762451994103051
1962	ability	proj_p	0.8126281079072405
1962	ability	proj_m	0.7754574473350393
1962	ability	proj_c	0.800371612855028
1962	ability	eci	0.8420236677829442
1962	ability	bin	0.7689444838179887
1962	ability	x1d	0.6471356694330541
1962	ability	x2divsqrtd	0.4136428745172902
1962	fe	fitness_year	0.15851795858140433
1962	fe	fitness_v2	0.1811773116631168
1962	fe	eci_year	0.33261514268178083
1962	fe	kc	0.1082902014832529
1962	fe	xc1	0.21194115077444942
1962	fe	xc2	0.26201239140269966
1962	fe	genepy	0.17506397074036809
1962	fe	ability	0.02016583738443553
1962	fe	fe	1.0
1962	fe	hc	-0.007269200394589471
1962	fe	avgrca_p	-0.038090010149488866
1962	fe	avgrca_m	0.10181122898742015
1962	fe	avgrca_c	0.06728298610299872
1962	fe	proj_p	0.2894914385058712
1962	fe	proj_m	0.11595353816123893
1962	fe	proj_c	0.11863208165292267
1962	fe	eci	0.3326151426817809
1962	fe	bin	-0.2504120000146443
1962	fe	x1d	0.16646361482975622
1962	fe	x2divsqrtd	0.2418455169456093
1962	hc	fitness_year	0.6219317254875679
1962	hc	fitness_v2	0.7597600899201564
1962	hc	eci_year	0.7079294481022632
1962	hc	kc	0.9046676951841363
1962	hc	xc1	0.7654958035173898
1962	hc	xc2	0.14508576177419483
1962	hc	genepy	0.6238166946029374
1962	hc	ability	0.9041240705183216
1962	hc	fe	-0.007269200394589471
1962	hc	hc	1.0
1962	hc	avgrca_p	0.9532557373890638
1962	hc	avgrca_m	0.9164063135334245
1962	hc	avgrca_c	0.934961676734619
1962	hc	proj_p	0.6893135417738975
1962	hc	proj_m	0.6476708249954437
1962	hc	proj_c	0.7169460262687144
1962	hc	eci	0.7079294481022638
1962	hc	bin	0.8188007540864941
1962	hc	x1d	0.7027581191001265
1962	hc	x2divsqrtd	0.477880748812411
1962	avgrca_p	fitness_year	0.5906750606794416
1962	avgrca_p	fitness_v2	0.7342288037327959
1962	avgrca_p	eci_year	0.675344845565167
1962	avgrca_p	kc	0.9087446932500666
1962	avgrca_p	xc1	0.7161793729330956
1962	avgrca_p	xc2	0.09269955212186132
1962	avgrca_p	genepy	0.5740126413846078
1962	avgrca_p	ability	0.8902731580376775
1962	avgrca_p	fe	-0.038090010149488866
1962	avgrca_p	hc	0.9532557373890638
1962	avgrca_p	avgrca_p	1.0
1962	avgrca_p	avgrca_m	0.9318136318982478
1962	avgrca_p	avgrca_c	0.9564935585991067
1962	avgrca_p	proj_p	0.6737455884294697
1962	avgrca_p	proj_m	0.6386390838979199
1962	avgrca_p	proj_c	0.6915171129133215
1962	avgrca_p	eci	0.6753448455651673
1962	avgrca_p	bin	0.8778138458074154
1962	avgrca_p	x1d	0.6772941583417622
1962	avgrca_p	x2divsqrtd	0.4255341981074762
1962	avgrca_m	fitness_year	0.7783122008168862
1962	avgrca_m	fitness_v2	0.9046561486946623
1962	avgrca_m	eci_year	0.8148394946539564
1962	avgrca_m	kc	0.9772650060719364
1962	avgrca_m	xc1	0.8975282761195652
1962	avgrca_m	xc2	0.3462861791477524
1962	avgrca_m	genepy	0.77400280205848
1962	avgrca_m	ability	0.8648310654489864
1962	avgrca_m	fe	0.10181122898742015
1962	avgrca_m	hc	0.9164063135334245
1962	avgrca_m	avgrca_p	0.9318136318982478
1962	avgrca_m	avgrca_m	1.0
1962	avgrca_m	avgrca_c	0.9958766250162402
1962	avgrca_m	proj_p	0.8003141158569059
1962	avgrca_m	proj_m	0.7437439367534817
1962	avgrca_m	proj_c	0.8285245784398888
1962	avgrca_m	eci	0.8148394946539568
1962	avgrca_m	bin	0.8031774349394948
1962	avgrca_m	x1d	0.85503798665099
1962	avgrca_m	x2divsqrtd	0.5995024995360757
1962	avgrca_c	fitness_year	0.7540169036965055
1962	avgrca_c	fitness_v2	0.8798937434562354
1962	avgrca_c	eci_year	0.7854060537077011
1962	avgrca_c	kc	0.974532577936152
1962	avgrca_c	xc1	0.8686248627919492
1962	avgrca_c	xc2	0.2981084474795094
1962	avgrca_c	genepy	0.7452135300965106
1962	avgrca_c	ability	0.8762451994103051
1962	avgrca_c	fe	0.06728298610299872
1962	avgrca_c	hc	0.934961676734619
1962	avgrca_c	avgrca_p	0.9564935585991067
1962	avgrca_c	avgrca_m	0.9958766250162402
1962	avgrca_c	avgrca_c	1.0
1962	avgrca_c	proj_p	0.7740890467127126
1962	avgrca_c	proj_m	0.7269384518191252
1962	avgrca_c	proj_c	0.8035748568841908
1962	avgrca_c	eci	0.7854060537077009
1962	avgrca_c	bin	0.8352871163038956
1962	avgrca_c	x1d	0.8309229486023891
1962	avgrca_c	x2divsqrtd	0.5666480201426222
1962	proj_p	fitness_year	0.5957379591659939
1962	proj_p	fitness_v2	0.7243093761596364
1962	proj_p	eci_year	0.9506060600651773
1962	proj_p	kc	0.7440864588520215
1962	proj_p	xc1	0.8188921465248433
1962	proj_p	xc2	0.26801413629636556
1962	proj_p	genepy	0.6558668387808859
1962	proj_p	ability	0.8126281079072405
1962	proj_p	fe	0.2894914385058712
1962	proj_p	hc	0.6893135417738975
1962	proj_p	avgrca_p	0.6737455884294697
1962	proj_p	avgrca_m	0.8003141158569059
1962	proj_p	avgrca_c	0.7740890467127126
1962	proj_p	proj_p	1.0
1962	proj_p	proj_m	0.9023169016219357
1962	proj_p	proj_c	0.9208575350135023
1962	proj_p	eci	0.9506060600651773
1962	proj_p	bin	0.6016640837606808
1962	proj_p	x1d	0.6591844577727647
1962	proj_p	x2divsqrtd	0.4885218784899654
1962	proj_m	fitness_year	0.5199472253187111
1962	proj_m	fitness_v2	0.6381789823555982
1962	proj_m	eci_year	0.8473786209213741
1962	proj_m	kc	0.6770175075447933
1962	proj_m	xc1	0.7259720100880903
1962	proj_m	xc2	0.2119073067784395
1962	proj_m	genepy	0.563095834114765
1962	proj_m	ability	0.7754574473350393
1962	proj_m	fe	0.11595353816123893
1962	proj_m	hc	0.6476708249954437
1962	proj_m	avgrca_p	0.6386390838979199
1962	proj_m	avgrca_m	0.7437439367534817
1962	proj_m	avgrca_c	0.7269384518191252
1962	proj_m	proj_p	0.9023169016219357
1962	proj_m	proj_m	1.0
1962	proj_m	proj_c	0.9350643720424489
1962	proj_m	eci	0.8473786209213743
1962	proj_m	bin	0.6455638886631442
1962	proj_m	x1d	0.5803059146071753
1962	proj_m	x2divsqrtd	0.4336246249551186
1962	proj_c	fitness_year	0.6405357202030582
1962	proj_c	fitness_v2	0.7573419288928618
1962	proj_c	eci_year	0.8764231541567918
1962	proj_c	kc	0.7681917962434387
1962	proj_c	xc1	0.844139098111796
1962	proj_c	xc2	0.3690311436538585
1962	proj_c	genepy	0.6894504602342723
1962	proj_c	ability	0.800371612855028
1962	proj_c	fe	0.11863208165292267
1962	proj_c	hc	0.7169460262687144
1962	proj_c	avgrca_p	0.6915171129133215
1962	proj_c	avgrca_m	0.8285245784398888
1962	proj_c	avgrca_c	0.8035748568841908
1962	proj_c	proj_p	0.9208575350135023
1962	proj_c	proj_m	0.9350643720424489
1962	proj_c	proj_c	1.0
1962	proj_c	eci	0.8764231541567916
1962	proj_c	bin	0.6407458933638566
1962	proj_c	x1d	0.7001004543504816
1962	proj_c	x2divsqrtd	0.6092626922426357
1962	eci	fitness_year	0.6549135765929366
1962	eci	fitness_v2	0.7745673621940585
1962	eci	eci_year	1.0
1962	eci	kc	0.7790220928717005
1962	eci	xc1	0.8629887247013764
1962	eci	xc2	0.32751794819233593
1962	eci	genepy	0.7054639661074569
1962	eci	ability	0.8420236677829442
1962	eci	fe	0.3326151426817809
1962	eci	hc	0.7079294481022638
1962	eci	avgrca_p	0.6753448455651673
1962	eci	avgrca_m	0.8148394946539568
1962	eci	avgrca_c	0.7854060537077009
1962	eci	proj_p	0.9506060600651773
1962	eci	proj_m	0.8473786209213743
1962	eci	proj_c	0.8764231541567916
1962	eci	eci	1.0
1962	eci	bin	0.5404640296454198
1962	eci	x1d	0.7148553634450774
1962	eci	x2divsqrtd	0.5287257545429177
1962	bin	fitness_year	0.4819380510820793
1962	bin	fitness_v2	0.5937183955032862
1962	bin	eci_year	0.5404640296454192
1962	bin	kc	0.7540856309050973
1962	bin	xc1	0.5868892316692296
1962	bin	xc2	-0.017987207586431388
1962	bin	genepy	0.48039293681414963
1962	bin	ability	0.7689444838179887
1962	bin	fe	-0.2504120000146443
1962	bin	hc	0.8188007540864941
1962	bin	avgrca_p	0.8778138458074154
1962	bin	avgrca_m	0.8031774349394948
1962	bin	avgrca_c	0.8352871163038956
1962	bin	proj_p	0.6016640837606808
1962	bin	proj_m	0.6455638886631442
1962	bin	proj_c	0.6407458933638566
1962	bin	eci	0.5404640296454198
1962	bin	bin	1.0
1962	bin	x1d	0.5494927694504791
1962	bin	x2divsqrtd	0.2498811440298227
1962	x1d	fitness_year	0.9842878833003076
1962	x1d	fitness_v2	0.9903548850414814
1962	x1d	eci_year	0.7148553634450772
1962	x1d	kc	0.9059912926689326
1962	x1d	xc1	0.9426364462848537
1962	x1d	xc2	0.6934136355843358
1962	x1d	genepy	0.9632301292635288
1962	x1d	ability	0.6471356694330541
1962	x1d	fe	0.16646361482975622
1962	x1d	hc	0.7027581191001265
1962	x1d	avgrca_p	0.6772941583417622
1962	x1d	avgrca_m	0.85503798665099
1962	x1d	avgrca_c	0.8309229486023891
1962	x1d	proj_p	0.6591844577727647
1962	x1d	proj_m	0.5803059146071753
1962	x1d	proj_c	0.7001004543504816
1962	x1d	eci	0.7148553634450774
1962	x1d	bin	0.5494927694504791
1962	x1d	x1d	1.0
1962	x1d	x2divsqrtd	0.7452590668904101
1962	x2divsqrtd	fitness_year	0.7571411736853405
1962	x2divsqrtd	fitness_v2	0.7360995554746821
1962	x2divsqrtd	eci_year	0.5287257545429177
1962	x2divsqrtd	kc	0.6312245028648364
1962	x2divsqrtd	xc1	0.763097538304994
1962	x2divsqrtd	xc2	0.8678327012626973
1962	x2divsqrtd	genepy	0.7693730444990589
1962	x2divsqrtd	ability	0.4136428745172902
1962	x2divsqrtd	fe	0.2418455169456093
1962	x2divsqrtd	hc	0.477880748812411
1962	x2divsqrtd	avgrca_p	0.4255341981074762
1962	x2divsqrtd	avgrca_m	0.5995024995360757
1962	x2divsqrtd	avgrca_c	0.5666480201426222
1962	x2divsqrtd	proj_p	0.4885218784899654
1962	x2divsqrtd	proj_m	0.4336246249551186
1962	x2divsqrtd	proj_c	0.6092626922426357
1962	x2divsqrtd	eci	0.5287257545429177
1962	x2divsqrtd	bin	0.2498811440298227
1962	x2divsqrtd	x1d	0.7452590668904101
1962	x2divsqrtd	x2divsqrtd	1.0
1963	fitness_year	fitness_year	1.0
1963	fitness_year	fitness_v2	0.9466254980962162
1963	fitness_year	eci_year	0.6905507449020749
1963	fitness_year	kc	0.8331242796655516
1963	fitness_year	xc1	0.9312473199443165
1963	fitness_year	xc2	-0.7364372802666076
1963	fitness_year	genepy	0.9863153204271772
1963	fitness_year	ability	0.5807808342978878
1963	fitness_year	fe	0.3231668168218216
1963	fitness_year	hc	0.6252414850637026
1963	fitness_year	avgrca_p	0.5938873678648688
1963	fitness_year	avgrca_m	0.7716161733580855
1963	fitness_year	avgrca_c	0.7506996688147218
1963	fitness_year	proj_p	0.6321565668692526
1963	fitness_year	proj_m	0.5177635151144729
1963	fitness_year	proj_c	0.6313289895800631
1963	fitness_year	eci	0.6830263978694666
1963	fitness_year	bin	0.4696941240655966
1963	fitness_year	x1d	0.9796430812098484
1963	fitness_year	x2divsqrtd	0.7249646009284006
1963	fitness_v2	fitness_year	0.9466254980962162
1963	fitness_v2	fitness_v2	1.0
1963	fitness_v2	eci_year	0.8043661329975756
1963	fitness_v2	kc	0.9491461969802297
1963	fitness_v2	xc1	0.9649691437322753
1963	fitness_v2	xc2	-0.5838941883808337
1963	fitness_v2	genepy	0.9288698698512966
1963	fitness_v2	ability	0.7253238687965621
1963	fitness_v2	fe	0.36690021968605946
1963	fitness_v2	hc	0.7689428811953665
1963	fitness_v2	avgrca_p	0.748858555898247
1963	fitness_v2	avgrca_m	0.904751291551834
1963	fitness_v2	avgrca_c	0.8843889245733207
1963	fitness_v2	proj_p	0.7636216563651658
1963	fitness_v2	proj_m	0.6354640490882891
1963	fitness_v2	proj_c	0.7456836044151263
1963	fitness_v2	eci	0.8008725282427007
1963	fitness_v2	bin	0.5961777996830684
1963	fitness_v2	x1d	0.9894097304578011
1963	fitness_v2	x2divsqrtd	0.6750989467442715
1963	eci_year	fitness_year	0.6905507449020749
1963	eci_year	fitness_v2	0.8043661329975756
1963	eci_year	eci_year	1.0
1963	eci_year	kc	0.8286534458151097
1963	eci_year	xc1	0.8732185143585692
1963	eci_year	xc2	-0.2987088508547754
1963	eci_year	genepy	0.7171511360709446
1963	eci_year	ability	0.9023254601347587
1963	eci_year	fe	0.3766629218079797
1963	eci_year	hc	0.7801953264986388
1963	eci_year	avgrca_p	0.7743272849420701
1963	eci_year	avgrca_m	0.875762820928271
1963	eci_year	avgrca_c	0.8565098822248141
1963	eci_year	proj_p	0.9401245161933017
1963	eci_year	proj_m	0.8215996329273678
1963	eci_year	proj_c	0.8741265291954855
1963	eci_year	eci	0.9977325767549658
1963	eci_year	bin	0.6334161698023374
1963	eci_year	x1d	0.7481897276092223
1963	eci_year	x2divsqrtd	0.49483379704899827
1963	kc	fitness_year	0.8331242796655516
1963	kc	fitness_v2	0.9491461969802297
1963	kc	eci_year	0.8286534458151097
1963	kc	kc	1.0
1963	kc	xc1	0.9073170070701897
1963	kc	xc2	-0.37399347165283775
1963	kc	genepy	0.8078109564663595
1963	kc	ability	0.8534680076811004
1963	kc	fe	0.3545100307033272
1963	kc	hc	0.9056909546842904
1963	kc	avgrca_p	0.9071809385869217
1963	kc	avgrca_m	0.9717981738370685
1963	kc	avgrca_c	0.969582154643181
1963	kc	proj_p	0.8058256139240525
1963	kc	proj_m	0.6876266179444092
1963	kc	proj_c	0.7679957729700515
1963	kc	eci	0.8303142582271812
1963	kc	bin	0.7341225287929808
1963	kc	x1d	0.907395518461786
1963	kc	x2divsqrtd	0.5736974339071844
1963	xc1	fitness_year	0.9312473199443165
1963	xc1	fitness_v2	0.9649691437322753
1963	xc1	eci_year	0.8732185143585692
1963	xc1	kc	0.9073170070701897
1963	xc1	xc1	1.0
1963	xc1	xc2	-0.6156769133968576
1963	xc1	genepy	0.9425589082428152
1963	xc1	ability	0.7629730745129814
1963	xc1	fe	0.3735054607117723
1963	xc1	hc	0.767222643647674
1963	xc1	avgrca_p	0.7386792737743083
1963	xc1	avgrca_m	0.9041200613112407
1963	xc1	avgrca_c	0.8808179128732702
1963	xc1	proj_p	0.8249776781081257
1963	xc1	proj_m	0.7043439503144228
1963	xc1	proj_c	0.8133491980144604
1963	xc1	eci	0.8680019528974168
1963	xc1	bin	0.6056947790590638
1963	xc1	x1d	0.9519736527617627
1963	xc1	x2divsqrtd	0.7251055463414521
1963	xc2	fitness_year	-0.7364372802666076
1963	xc2	fitness_v2	-0.5838941883808337
1963	xc2	eci_year	-0.2987088508547754
1963	xc2	kc	-0.37399347165283775
1963	xc2	xc1	-0.6156769133968576
1963	xc2	xc2	1.0
1963	xc2	genepy	-0.7210434841454342
1963	xc2	ability	-0.07546872992439062
1963	xc2	fe	-0.22710119137181486
1963	xc2	hc	-0.12069397660387916
1963	xc2	avgrca_p	-0.08188384184323408
1963	xc2	avgrca_m	-0.3062797354401044
1963	xc2	avgrca_c	-0.265313511185626
1963	xc2	proj_p	-0.22401536660015842
1963	xc2	proj_m	-0.16045756310271464
1963	xc2	proj_c	-0.30643856136888425
1963	xc2	eci	-0.2819713195325069
1963	xc2	bin	0.007460360311445197
1963	xc2	x1d	-0.6559238421487685
1963	xc2	x2divsqrtd	-0.8812018214183551
1963	genepy	fitness_year	0.9863153204271772
1963	genepy	fitness_v2	0.9288698698512966
1963	genepy	eci_year	0.7171511360709446
1963	genepy	kc	0.8078109564663595
1963	genepy	xc1	0.9425589082428152
1963	genepy	xc2	-0.7210434841454342
1963	genepy	genepy	1.0
1963	genepy	ability	0.5944529674254159
1963	genepy	fe	0.31549275806495763
1963	genepy	hc	0.6248122164032057
1963	genepy	avgrca_p	0.5843054529378615
1963	genepy	avgrca_m	0.7679137307323843
1963	genepy	avgrca_c	0.7450673684619323
1963	genepy	proj_p	0.6611184168038856
1963	genepy	proj_m	0.5433705266909851
1963	genepy	proj_c	0.6567857340200833
1963	genepy	eci	0.7092169961013508
1963	genepy	bin	0.48130692065852587
1963	genepy	x1d	0.958992183098779
1963	genepy	x2divsqrtd	0.7195249324201783
1963	ability	fitness_year	0.5807808342978878
1963	ability	fitness_v2	0.7253238687965621
1963	ability	eci_year	0.9023254601347587
1963	ability	kc	0.8534680076811004
1963	ability	xc1	0.7629730745129814
1963	ability	xc2	-0.07546872992439062
1963	ability	genepy	0.5944529674254159
1963	ability	ability	1.0
1963	ability	fe	0.28811564691817104
1963	ability	hc	0.9141292500718062
1963	ability	avgrca_p	0.9160835999290063
1963	ability	avgrca_m	0.8882672081968613
1963	ability	avgrca_c	0.899535818640892
1963	ability	proj_p	0.8711348684842535
1963	ability	proj_m	0.8009135909430313
1963	ability	proj_c	0.8097051415780708
1963	ability	eci	0.9087224052847783
1963	ability	bin	0.7825895415482772
1963	ability	x1d	0.6563057566063415
1963	ability	x2divsqrtd	0.3686616715384802
1963	fe	fitness_year	0.3231668168218216
1963	fe	fitness_v2	0.36690021968605946
1963	fe	eci_year	0.3766629218079797
1963	fe	kc	0.3545100307033272
1963	fe	xc1	0.3735054607117723
1963	fe	xc2	-0.22710119137181486
1963	fe	genepy	0.31549275806495763
1963	fe	ability	0.28811564691817104
1963	fe	fe	1.0
1963	fe	hc	0.28568655935292214
1963	fe	avgrca_p	0.26482905434793136
1963	fe	avgrca_m	0.33791634582057284
1963	fe	avgrca_c	0.3199172588783279
1963	fe	proj_p	0.21950996080856064
1963	fe	proj_m	0.015935245606681664
1963	fe	proj_c	0.16783334878024295
1963	fe	eci	0.3743805222463177
1963	fe	bin	-0.10811654263928905
1963	fe	x1d	0.3496055057789883
1963	fe	x2divsqrtd	0.2918040682809687
1963	hc	fitness_year	0.6252414850637026
1963	hc	fitness_v2	0.7689428811953665
1963	hc	eci_year	0.7801953264986388
1963	hc	kc	0.9056909546842904
1963	hc	xc1	0.767222643647674
1963	hc	xc2	-0.12069397660387916
1963	hc	genepy	0.6248122164032057
1963	hc	ability	0.9141292500718062
1963	hc	fe	0.28568655935292214
1963	hc	hc	1.0
1963	hc	avgrca_p	0.9640319295909009
1963	hc	avgrca_m	0.9230182852854302
1963	hc	avgrca_c	0.9421359549220365
1963	hc	proj_p	0.7720385179994476
1963	hc	proj_m	0.6857000088623854
1963	hc	proj_c	0.728721841386831
1963	hc	eci	0.7846955831274438
1963	hc	bin	0.8164998216798249
1963	hc	x1d	0.7041913965479788
1963	hc	x2divsqrtd	0.4242961113462227
1963	avgrca_p	fitness_year	0.5938873678648688
1963	avgrca_p	fitness_v2	0.748858555898247
1963	avgrca_p	eci_year	0.7743272849420701
1963	avgrca_p	kc	0.9071809385869217
1963	avgrca_p	xc1	0.7386792737743083
1963	avgrca_p	xc2	-0.08188384184323408
1963	avgrca_p	genepy	0.5843054529378615
1963	avgrca_p	ability	0.9160835999290063
1963	avgrca_p	fe	0.26482905434793136
1963	avgrca_p	hc	0.9640319295909009
1963	avgrca_p	avgrca_p	1.0
1963	avgrca_p	avgrca_m	0.9374798694638534
1963	avgrca_p	avgrca_c	0.9586537950795011
1963	avgrca_p	proj_p	0.7869622662351555
1963	avgrca_p	proj_m	0.7004018145896702
1963	avgrca_p	proj_c	0.7338186980827693
1963	avgrca_p	eci	0.7807161010664787
1963	avgrca_p	bin	0.852256202057444
1963	avgrca_p	x1d	0.6787270963777584
1963	avgrca_p	x2divsqrtd	0.39179808614750916
1963	avgrca_m	fitness_year	0.7716161733580855
1963	avgrca_m	fitness_v2	0.904751291551834
1963	avgrca_m	eci_year	0.875762820928271
1963	avgrca_m	kc	0.9717981738370685
1963	avgrca_m	xc1	0.9041200613112407
1963	avgrca_m	xc2	-0.3062797354401044
1963	avgrca_m	genepy	0.7679137307323843
1963	avgrca_m	ability	0.8882672081968613
1963	avgrca_m	fe	0.33791634582057284
1963	avgrca_m	hc	0.9230182852854302
1963	avgrca_m	avgrca_p	0.9374798694638534
1963	avgrca_m	avgrca_m	1.0
1963	avgrca_m	avgrca_c	0.9965409813451986
1963	avgrca_m	proj_p	0.8818570197335451
1963	avgrca_m	proj_m	0.776329652774244
1963	avgrca_m	proj_c	0.8501040478116585
1963	avgrca_m	eci	0.8779293715753355
1963	avgrca_m	bin	0.7974356103012665
1963	avgrca_m	x1d	0.8475678873252749
1963	avgrca_m	x2divsqrtd	0.5445458613548056
1963	avgrca_c	fitness_year	0.7506996688147218
1963	avgrca_c	fitness_v2	0.8843889245733207
1963	avgrca_c	eci_year	0.8565098822248141
1963	avgrca_c	kc	0.969582154643181
1963	avgrca_c	xc1	0.8808179128732702
1963	avgrca_c	xc2	-0.265313511185626
1963	avgrca_c	genepy	0.7450673684619323
1963	avgrca_c	ability	0.899535818640892
1963	avgrca_c	fe	0.3199172588783279
1963	avgrca_c	hc	0.9421359549220365
1963	avgrca_c	avgrca_p	0.9586537950795011
1963	avgrca_c	avgrca_m	0.9965409813451986
